"ham","buffet...","0.006042296072507553"
"ham","Nurungu","0.006042296072507553"
"ham","callertuƒ","0.006042296072507553"
"ham","aids","0.006042296072507553"
"ham","you","0.00906344410876133"
"ham","Even","0.006042296072507553"
"ham","your","0.027190332326283987"
"ham","jurong","0.006042296072507553"
"ham","Cine","0.006042296072507553"
"ham","crazy..","0.006042296072507553"
"ham","I","0.012084592145015106"
"ham","is","0.006042296072507553"
"ham","to","0.05740181268882175"
"ham","world","0.006042296072507553"
"ham","words","0.006042296072507553"
"ham","talk","0.006042296072507553"
"ham","like","0.00906344410876133"
"ham","la","0.006042296072507553"
"ham","per","0.006042296072507553"
"ham","me","0.006042296072507553"
"ham","in","0.015105740181268883"
"ham","e","0.006042296072507553"
"ham","anymore","0.006042296072507553"
"ham","Go","0.006042296072507553"
"ham","usf,","0.006042296072507553"
"ham","lives","0.006042296072507553"
"ham","bugis","0.006042296072507553"
"ham","and","0.00906344410876133"
"ham","tonight,","0.006042296072507553"
"ham","'Melle","0.006042296072507553"
"ham","me.","0.006042296072507553"
"ham","about","0.006042296072507553"
"ham","point,","0.006042296072507553"
"ham","hƒ","0.00906344410876133"
"ham","They","0.006042296072507553"
"ham","Minnaminunginte","0.006042296072507553"
"ham","set","0.006042296072507553"
"ham","great","0.006042296072507553"
"ham","here:)","0.006042296072507553"
"spam","and","0.00906344410876133"
"spam","eg","0.006042296072507553"
"spam","pounds","0.006042296072507553"
"spam","2005.","0.006042296072507553"
"spam","R","0.006042296072507553"
"spam","XXXMobileMovieClub:","0.006042296072507553"
"spam","FA","0.00906344410876133"
"spam","with","0.00906344410876133"
"spam","87077","0.006042296072507553"
"spam","ur","0.006042296072507553"
"spam","you","0.00906344410876133"
"spam","Had","0.006042296072507553"
"spam","6dayƒ","0.006042296072507553"
"spam","membership","0.006042296072507553"
"spam","mobiles","0.006042296072507553"
"spam","21st","0.006042296072507553"
"spam","re","0.006042296072507553"
"spam","goals/team","0.006042296072507553"
"spam","team","0.006042296072507553"
"spam","comp","0.006042296072507553"
"spam","100","0.006042296072507553"
"spam","-","0.012084592145015106"
"spam","Txt","0.00906344410876133"
"spam","here>>","0.006042296072507553"
"spam","txt>","0.006042296072507553"
"spam","hƒ","0.00906344410876133"
"spam","UK","0.006042296072507553"
"spam","final","0.006042296072507553"
"spam","in","0.015105740181268883"
"spam","We","0.006042296072507553"
"spam","a","0.012084592145015106"
"spam","txt","0.006042296072507553"
"spam","=","0.006042296072507553"
"spam","87121","0.006042296072507553"
"spam","CSH11","0.006042296072507553"
"spam","receive","0.006042296072507553"
"spam","U","0.006042296072507553"
"spam","You","0.006042296072507553"
"spam","From","0.006042296072507553"
"spam","charged","0.006042296072507553"
"spam","07732584351","0.006042296072507553"
"spam","100,000","0.006042296072507553"
"spam","20,000","0.006042296072507553"
"spam","5/month","0.006042296072507553"
"spam","chances","0.006042296072507553"
"spam","rƒ","0.006042296072507553"
"spam","ENGLAND","0.006042296072507553"
"spam","Macedonia","0.006042296072507553"
"spam","Jackpot!","0.006042296072507553"
"spam","Cup","0.006042296072507553"
"spam","WAP","0.006042296072507553"
"spam","colour","0.006042296072507553"
"spam","to","0.05740181268882175"
"spam","your","0.027190332326283987"
"spam","May","0.006042296072507553"
"spam","ƒ","0.006042296072507553"
"spam","week","0.006042296072507553"
"spam","confirm","0.006042296072507553"
"spam","credit,","0.006042296072507553"
"spam","11","0.006042296072507553"
"spam","the","0.021148036253776436"
"spam","150p/day,","0.006042296072507553"
"spam","2","0.006042296072507553"
"spam","word:","0.006042296072507553"
"spam","have","0.006042296072507553"
"spam","win","0.00906344410876133"
"spam","link","0.006042296072507553"
"spam","send","0.006042296072507553"
"spam","Thanks","0.006042296072507553"
"spam","message","0.006042296072507553"
"spam","Burns","0.006042296072507553"
"spam","entry","0.006042296072507553"
"spam","tkts","0.006042296072507553"
"spam","will","0.006042296072507553"
"spam","entitled","0.006042296072507553"
"spam","months","0.006042296072507553"
"spam","entrƒ","0.006042296072507553"
"spam","FREE","0.006042296072507553"
"spam","wkly","0.006042296072507553"
"spam","be","0.00906344410876133"
"spam","Please","0.006042296072507553"
"spam","Update","0.006042296072507553"
"spam","Cost","0.006042296072507553"
"spam","Prize","0.006042296072507553"
"spam","news.","0.006042296072507553"
"spam","SIX","0.006042296072507553"
"spam","click","0.00906344410876133"
"spam","v","0.006042296072507553"
"spam","URGENT!","0.006042296072507553"
"spam","CLAIM","0.006042296072507553"
"spam","sms","0.006042296072507553"
"spam","MSG","0.006042296072507553"
"spam","reply","0.006042296072507553"
"spam","national","0.006042296072507553"
"spam","miss","0.006042296072507553"
"spam","use","0.006042296072507553"
"spam","Text","0.006042296072507553"
"spam","Ringtone","0.006042296072507553"
"spam","next","0.006042296072507553"
"spam","for","0.015105740181268883"
"spam","England","0.006042296072507553"
"spam","won","0.006042296072507553"
"spam","dont","0.006042296072507553"
"spam","CASH!","0.006042296072507553"
"spam","Free","0.006042296072507553"
"spam","camera","0.006042296072507553"
"spam","mobile","0.00906344410876133"
"spam","Rodger","0.006042296072507553"
"spam","To","0.006042296072507553"
"spam","or","0.00906344410876133"
"spam","free","0.006042296072507553"
"spam","fƒ","0.006042296072507553"
"spam","our","0.00906344410876133"
"spam","tried","0.006042296072507553"
"spam","870ƒ","0.006042296072507553"
"spam","1","0.006042296072507553"
"spam","latest","0.006042296072507553"
"spam","more?","0.006042296072507553"
"spam","call","0.006042296072507553"
"spam","subscription","0.006042296072507553"
"spam","87575.","0.006042296072507553"
"spam","moƒ","0.006042296072507553"
"spam","nokia","0.006042296072507553"
"spam","by","0.006042296072507553"
